DateHeure;0;1;2;3;4;5;6
2020-09-18 14:00:00;2.1697439965325716e-05;0.05630495303813792;0.055614139560201094;6.246106777973432e-06;3.569203701671346e-06;0.11191647428110779;6.6922573326240304e-06
2020-09-18 14:15:00;2.169851110998482e-05;0.058434385000768065;0.052340691954151586;6.252897501149591e-06;3.5730841139310637e-06;0.11077283562738023;6.699533107844196e-06
2020-09-18 14:30:00;2.1697372937170277e-05;0.05602292343205957;0.05368265441550839;6.2452526230451595e-06;3.5687156135477906e-06;0.10970321278898902;6.6913421671090775e-06
2020-09-18 14:45:00;2.1695619553328994e-05;0.052378574979123044;0.05651312373479714;6.233680656684548e-06;3.5621030605581314e-06;0.10888902024484816;6.678943631273574e-06
2020-09-18 15:00:00;2.169911083425056e-05;0.05945021177377331;0.047846579357576864;6.256190564627724e-06;3.5749658643589174e-06;0.10729502528801002;6.7030613898575775e-06
2020-09-18 15:15:00;2.169388266923177e-05;0.04860568289690034;0.056586719987840144;6.221749889873819e-06;3.5552854803099217e-06;0.1051897669681055;6.6661606670937745e-06
2020-09-18 15:30:00;2.1690453689737736e-05;0.04137691387433153;0.05896387389820355;6.19883541164151e-06;3.5421914930548213e-06;0.10033788026451122;6.641609439735445e-06
2020-09-18 15:45:00;2.1685496523507012e-05;0.031197482305856786;0.06437208314104587;6.166502036900259e-06;3.523715279693053e-06;0.0955656764360346;6.606966537793893e-06
2020-09-18 16:00:00;2.168591674337479e-05;0.03180703098698001;0.05975035001466729;6.168513052494395e-06;3.5248644317888563e-06;0.09155435320186775;6.609121197643319e-06
2020-09-18 16:15:00;2.1687446188032428e-05;0.03453322720734017;0.05093890074868145;6.177293337411061e-06;3.529881737409576e-06;0.08547032837652409;6.618528645623413e-06
2020-09-18 16:30:00;2.1685770680688354e-05;0.03085640378621988;0.04758952234938428;6.1656863217214586e-06;3.5232491580909135e-06;0.07844449828670544;6.606092557166693e-06
2020-09-18 16:45:00;2.168703760470723e-05;0.033102179733638264;0.03901264919983512;6.172922021737875e-06;3.5273838427537885e-06;0.07211407246684959;6.613845093492188e-06
2020-09-18 17:00:00;2.1680827344572418e-05;0.020578280074555713;0.045795668443024296;6.13309406548261e-06;3.5046250117484375e-06;0.06637268225829838;6.571172282378725e-06
2020-09-18 17:15:00;2.1674132869234552e-05;0.007245599111973135;0.05060335727379405;6.090665213005425e-06;3.4803799541289833e-06;0.05784601689720198;6.525712797023185e-06
2020-09-18 17:30:00;2.1671944699036764e-05;0.002794103566532171;0.04762479683900263;6.076528786947015e-06;3.4723019972436864e-06;0.05041422027673475;6.510566626307118e-06
2020-09-18 17:45:00;2.1660937381934704e-05;0.018335134307765302;0.057680932182430415;6.009138841626337e-06;3.433793458917927e-06;0.03934632314472973;6.438363112858932e-06
2020-09-18 18:00:00;2.166231178576672e-05;0.016090184214432493;0.04103786028697553;6.016416955771586e-06;3.4379523796508234e-06;0.02494774471386078;6.446161092205944e-06
2020-09-18 18:15:00;2.16651569921526e-05;0.01076247220664167;0.034305021305489986;6.033449977715098e-06;3.4476855357228878e-06;0.023542599676219293;6.464410759209981e-06
2020-09-18 18:30:00;2.1664620971431124e-05;0.011860396490821717;0.029502663235790292;6.029968983310544e-06;3.4456963959707663e-06;0.017642271549176955;6.460681121393523e-06
2020-09-18 18:45:00;2.1661843631489287e-05;0.017142953836131597;0.02975651863713599;6.013106737529767e-06;3.436060827357917e-06;0.012613560870715362;6.442614429786677e-06
2020-09-18 19:00:00;2.165789115119142e-05;0.024581541526012076;0.030039458154012724;5.989344239744001e-06;3.42248225867793e-06;0.005457915291036364;6.417154610666049e-06
2020-09-18 19:15:00;2.1646502981064343e-05;0.04546329735161743;0.04734318288202525;5.922505299279976e-06;3.384288579380282e-06;0.0018798820065644268;6.345541459402637e-06
2020-09-18 19:30:00;2.1628611394338928e-05;0.07711706606617298;0.07716092409202184;5.820928829386074e-06;3.3262448854979047e-06;4.4389980330212886e-05;6.2367095257209916e-06
2020-09-18 19:45:00;2.1620675211435195e-05;0.09074846570238303;0.0903657747837432;5.777091175435552e-06;3.301194798723088e-06;0.00038279633158110033;6.189740610234742e-06
2020-09-18 20:00:00;2.1621842575681628e-05;0.0887506032193869;0.08901527010436039;5.783517094154144e-06;3.3048667519766774e-06;0.00026471938092949255;6.1966255234177774e-06
2020-09-18 20:15:00;2.1622861479202384e-05;0.08701069583717946;0.08723104694634702;5.789115085543547e-06;3.308065603892393e-06;0.00022042346436442013;6.202623371218185e-06
2020-09-18 20:30:00;2.162246771308856e-05;0.08768378428683572;0.08790421818340115;5.786949672254013e-06;3.306828225631332e-06;0.0002205057666304627;6.2003032858950696e-06
2020-09-18 20:45:00;2.1624529813699184e-05;0.08415244827198415;0.08437244856322873;5.798308891658134e-06;3.3133192079440593e-06;0.00022007471621622354;6.212473878013583e-06
2020-09-18 21:00:00;2.162318846269895e-05;0.0864513219566987;0.08667160431530675;5.790914558283899e-06;3.3090938740455926e-06;0.00022035511770129995;6.2045513782173295e-06
2020-09-18 21:15:00;2.162719058880417e-05;0.07958555757908241;0.0786345227333627;5.8129980903433504e-06;3.3217130345909723e-06;0.0009510965867022472;6.228212305777997e-06
2020-09-18 21:30:00;2.1645968486839788e-05;0.046444218034026936;0.046185643595711895;5.919367249610814e-06;3.3824954082367704e-06;0.00025869027098312126;6.34217926286241e-06
2020-09-18 21:45:00;2.1652957001109366e-05;0.03372478217551753;0.033953046154452264;5.9601017985331444e-06;3.4057722925086093e-06;0.00022837184366385902;6.385823423557398e-06
2020-09-18 22:00:00;2.1655974724451287e-05;0.028164588063927166;0.028377945548089666;5.977893490419452e-06;3.4159389733878064e-06;0.0002134783018966309;6.404885950531612e-06
2020-09-18 22:15:00;2.165566357416683e-05;0.028739875901574015;0.028953299629114884;5.9760531079498844e-06;3.4148873256478466e-06;0.00021354388564038046;6.402914111585059e-06
2020-09-18 22:30:00;2.166097692173176e-05;0.018854799157424766;0.018132790882916482;6.007662846434967e-06;3.4329500332185903e-06;0.0007220309799088387;6.436781689604496e-06
2020-09-18 22:45:00;2.1666964260507703e-05;0.0075440533601632736;0.006333599815125671;6.043793494837439e-06;3.453596116688055e-06;0.0012103809310137228;6.47549309877437e-06
2020-09-18 23:00:00;2.1666584684324443e-05;0.008265514100274053;0.008209131596161542;6.04148972419424e-06;3.4522796760759834e-06;5.6775757184441616e-05;6.473024772752859e-06
2020-09-18 23:15:00;2.1667029585318988e-05;0.007418314477357851;0.007657368407669991;6.044194520452871e-06;3.453825274022377e-06;0.00023926084594698638;6.475922768727116e-06
2020-09-18 23:30:00;2.1667083058536565e-05;0.0073164767781959865;0.007555516068057658;6.044519653295124e-06;3.4540110646031326e-06;0.0002392480012612797;6.476271125382447e-06
2020-09-18 23:45:00;2.1667204037937348e-05;0.0070859972650193686;0.007325003726826754;6.045255479660209e-06;3.4544315360216992e-06;0.00023921893936407735;6.477059511214204e-06
2020-09-19 00:00:00;2.166726859373335e-05;0.0069629947238291886;0.007201983293895144;6.045648172529513e-06;3.4546559322433182e-06;0.0002392034311608361;6.477480253199836e-06
2020-09-19 00:15:00;2.166713353337331e-05;0.007220321558554552;0.0074593472609105075;6.044826638290352e-06;3.4541864836134214e-06;0.00023923587626669548;6.476600037985324e-06
2020-09-19 00:30:00;2.166731582172928e-05;0.006874078115590829;0.005846989221176062;6.045932382041051e-06;3.4548183376484214e-06;0.0010270096121514376;6.477784763898806e-06
2020-09-19 00:45:00;2.1666397325849948e-05;0.008622084367173585;0.008368595512043987;6.040351293457151e-06;3.45162914467077e-06;0.00025351642364514145;6.4718050256633e-06
2020-09-19 01:00:00;2.1667645745268023e-05;0.0062438443626246735;0.006510843915524894;6.047943990666077e-06;3.45596782848315e-06;0.000267216583884914;6.479940058986891e-06
2020-09-19 01:15:00;2.1667472465022778e-05;0.006574358687440027;0.006813291108285215;6.04688887899155e-06;3.4553649072892544e-06;0.00023915445100297135;6.478809581471471e-06
2020-09-19 01:30:00;2.166708451466701e-05;0.007313676979532846;0.007566781853534065;6.044528584616321e-06;3.4540161684416507e-06;0.0002533072091174156;6.476280695206095e-06
2020-09-19 01:45:00;2.166739019383575e-05;0.006731862442873731;0.0063520062219503065;6.046386261388579e-06;3.4550776978010357e-06;0.0003798198323382491;6.4782710630546404e-06
2020-09-19 02:00:00;2.166697316565892e-05;0.007527087419175625;0.006316644952568827;6.043847659960106e-06;3.45362706791899e-06;0.0012103699278634534;6.475551132477359e-06
2020-09-19 02:15:00;2.1667471135116354e-05;0.006577680534797371;0.006000930798802867;6.046878519735115e-06;3.455358988215829e-06;0.0005766858599375122;6.478798482371483e-06
2020-09-19 02:30:00;2.1667132048671054e-05;0.007223149681813929;0.007462175788404387;6.044817609343752e-06;3.454181324940435e-06;0.00023923623285316783;6.476590364603404e-06
2020-09-19 02:45:00;2.166711720285599e-05;0.007251430959671026;0.0074904610966854334;6.044727317903741e-06;3.454129729691173e-06;0.00023923979915112687;6.476493623877258e-06
2020-09-19 03:00:00;2.166764726350691e-05;0.006240981300957974;0.006479864730728085;6.047953141434549e-06;3.455973057720262e-06;0.0002391124515824316;6.479949862569137e-06
2020-09-19 03:15:00;2.1667333848486366e-05;0.006838617103892531;0.007077587924218565;6.046045246819332e-06;3.454882832540723e-06;0.00023918775413692484;6.4779056902961485e-06
2020-09-19 03:30:00;2.1667453198015565e-05;0.00661109524767589;0.006850033028383065;6.046771600451584e-06;3.455297891566547e-06;0.00023915908011808113;6.478683926009616e-06
2020-09-19 03:45:00;2.1667080948310996e-05;0.007321250610207297;0.006885003225497081;6.044504648722593e-06;3.4540024897396935e-06;0.0004362120341045014;6.4762550493520125e-06
2020-09-19 04:00:00;2.1666250586679993e-05;0.008901746214670964;0.007986279601182138;6.0394585468460315e-06;3.4511190036143533e-06;0.0009154197320997397;6.470848511763634e-06
2020-09-19 04:15:00;2.166582796252744e-05;0.00970303656966557;0.009942408003836035;6.036899405597856e-06;3.449656636332395e-06;0.00023954939338309377;6.4681065741113385e-06
2020-09-19 04:30:00;2.1664935970712428e-05;0.011394244440548465;0.01163384491658068;6.031498369797398e-06;3.4465703307599e-06;0.00023976347439599486;6.462319750139867e-06
2020-09-19 04:45:00;2.1667094930685367e-05;0.0072938559579453196;0.007532892156523681;6.044591871267702e-06;3.4540523311027536e-06;0.00023924514928179525;6.4763485019834415e-06
2020-09-19 05:00:00;2.1666946387316566e-05;0.007576744282011782;0.007815820693603696;6.04368870400938e-06;3.4535362358060055e-06;0.00023928083017585574;6.4753808230356e-06
2020-09-19 05:15:00;2.1666036832339942e-05;0.009308172005843152;0.008110703142343516;6.038160862468426e-06;3.4503774698958203e-06;0.0011974191843263822;6.4694581354675155e-06
2020-09-19 05:30:00;2.1667737950834413e-05;0.006068950567931942;0.00484534535337029;6.048502623400531e-06;3.4562870471256793e-06;0.0012235052058063066;6.480538593476764e-06
2020-09-19 05:45:00;2.1667728684017248e-05;0.006085641254905707;0.006324501621957618;6.048449032336027e-06;3.456256424109033e-06;0.0002390928874380179;6.480481174618431e-06
2020-09-19 06:00:00;2.1665708366603907e-05;0.009930025604648392;0.010169427989069502;6.036174544512768e-06;3.4492424307767253e-06;0.0002395781024806263;6.467329937430574e-06
2020-09-19 06:15:00;2.1665780146004035e-05;0.009793812548202333;0.010033196118928025;6.036609527979877e-06;3.4494909933799146e-06;0.00023956087227845104;6.467795991012197e-06
2020-09-19 06:30:00;2.1665285460145387e-05;0.010732100164101246;0.01097161135903379;6.033613094659883e-06;3.44777874579701e-06;0.00023967960725083191;6.464585527142984e-06
2020-09-19 06:45:00;2.1666076638349664e-05;0.009230823262198614;0.009470130031333271;6.0384073102159995e-06;3.450518296824122e-06;0.00023948969320852773;6.469722186251336e-06
2020-09-19 07:00:00;2.1666845468469932e-05;0.007769006837729225;0.007909622872858782;6.043074903432178e-06;3.4531854933652737e-06;0.0001408964304132496;6.474723179391169e-06
2020-09-19 07:15:00;2.166913151480251e-05;0.0034041170298224795;0.00305288996695554;6.057008325549522e-06;3.46114744744628e-06;0.0003510769898432172;6.489651846199347e-06
2020-09-19 07:30:00;2.1668864385940134e-05;0.00391340629590385;0.005639641468213967;6.055382169263959e-06;3.4602182161170463e-06;0.0017264410404802307;6.487909536038912e-06
2020-09-19 07:45:00;2.167018755403941e-05;0.001372265375297559;0.005448189324791496;6.063491121236932e-06;3.464851902403128e-06;0.0040764622892703285;6.496597698700746e-06
2020-09-19 08:00:00;2.166986389421614e-05;0.001981416853834194;0.00910789675000645;6.061542993322026e-06;3.463738686219651e-06;0.0071267935936032275;6.49451041845456e-06
2020-09-19 08:15:00;2.16696496277322e-05;0.002394093343009227;0.009088795767050671;6.060226467604137e-06;3.4629863866581388e-06;0.006694967047067353;6.493099855487324e-06
2020-09-19 08:30:00;2.167015881798992e-05;0.001418684126878828;0.007928091354517813;6.063340111021082e-06;3.464765610937922e-06;0.006509868913326184;6.496435901975584e-06
2020-09-19 08:45:00;2.1671304247659953e-05;0.0007987680817266184;0.00870310412891595;6.070407262801433e-06;3.468803983372029e-06;0.009501181908305805;6.504007850439894e-06
2020-09-19 09:00:00;2.1665450700386077e-05;0.010331692322785064;0.024620784491045378;6.034864676113052e-06;3.4484939344587995e-06;0.014289096127674449;6.465926506981962e-06
2020-09-19 09:15:00;2.1670945523202608e-05;0.00019666246869977347;0.019055714932555545;6.068460363737263e-06;3.4676914687097834e-06;0.01925205403252181;6.5019218873302275e-06
2020-09-19 09:30:00;2.167186333658997e-05;0.0020055864737241764;0.020744835272951283;6.074219664983252e-06;3.470982498699095e-06;0.022750397947480426;6.508092567207146e-06
2020-09-19 09:45:00;2.166499521684883e-05;0.011157935155014346;0.028472493115534056;6.0322144509824e-06;3.446979520367666e-06;0.017314562116751375;6.463086980197667e-06
2020-09-19 10:00:00;2.1658428622486403e-05;0.023574642721112843;0.03010458268714749;5.992561776779517e-06;3.424320850424611e-06;0.006529937941704872;6.420601971419933e-06
2020-09-19 10:15:00;2.1665482442100148e-05;0.010320097847114034;0.019133727351945413;6.034916835836073e-06;3.4485237400517967e-06;0.00881365931858248;6.465982392769182e-06
2020-09-19 10:30:00;2.1666506529930896e-05;0.00827106465690538;0.027622301204074957;6.041427576172618e-06;3.4522441626164757e-06;0.019351248220508915;6.472958185504342e-06
2020-09-19 10:45:00;2.1673897000289812e-05;0.0059695183265543635;0.019658298313848216;6.086853020571457e-06;3.478201558804072e-06;0.02562780775404963;6.521628305487067e-06
2020-09-19 11:00:00;2.1673882832383804e-05;0.006333559327913045;0.03779022708826441;6.087892473593473e-06;3.4787955315493958e-06;0.044122890043242075;6.5227420046887044e-06
2020-09-19 11:15:00;2.167014013129588e-05;0.0009059792927093172;0.043170989913445326;6.064827635730293e-06;3.465615625469331e-06;0.04227228342074336;6.4980296786668705e-06
2020-09-19 11:30:00;2.16723008070638e-05;0.0029814070869994412;0.027883204711872035;6.077291545626731e-06;3.4727378592365657e-06;0.030864325709717033;6.51138386790688e-06
2020-09-19 11:45:00;2.166224906181569e-05;0.016036483450219553;0.04934652388670336;6.01653541508221e-06;3.438020071474379e-06;0.03331031096001138;6.446288013016788e-06
2020-09-19 12:00:00;2.1659028856919652e-05;0.022234494569785546;0.046129204219734744;5.996776917264371e-06;3.4267295019446335e-06;0.023894766135698277;6.4251181936619824e-06
2020-09-19 12:15:00;2.1664324184564872e-05;0.012427327596161815;0.029515814206685954;6.02815987550266e-06;3.4446626199026104e-06;0.01708849013253713;6.458742792347206e-06
2020-09-19 12:30:00;2.1664579851386048e-05;0.011807260605769563;0.03790932249431597;6.030098242246038e-06;3.4457702584255057e-06;0.02610215201767062;6.460819613287641e-06
2020-09-19 12:45:00;2.1662983331022566e-05;0.014839403716375208;0.03929679732134748;6.02041753281949e-06;3.440238424585256e-06;0.024457455169597037;6.450447425002475e-06
2020-09-19 13:00:00;2.1671754202865874e-05;0.0018511760053457474;0.024535736134302273;6.073709603764297e-06;3.4706910346221647e-06;0.026386753894563436;6.507546072548471e-06
2020-09-19 13:15:00;2.167047629746746e-05;0.0005528893953996814;0.02973369278077246;6.066027402219424e-06;3.4663012055221786e-06;0.02918231886551982;6.499315142649522e-06
2020-09-19 13:30:00;2.1663500784743767e-05;0.013757257464747841;0.04398810817462421;6.023841876581812e-06;3.4421951921756113e-06;0.030231033040373275;6.454116364541002e-06
2020-09-19 13:45:00;2.1663655796117327e-05;0.013627169053875884;0.03494564303119742;6.024307656073976e-06;3.442461352391465e-06;0.02131850083427321;6.454615413936421e-06
2020-09-19 14:00:00;2.1668495468153078e-05;0.004538666609558638;0.019606734029751105;6.053361384496585e-06;3.45906348196631e-06;0.01506810558287579;6.48574440907202e-06
2020-09-19 14:15:00;2.1665762957800118e-05;0.00969317663771747;0.028026910988984164;6.036889465052492e-06;3.4496509567179614e-06;0.018333741373300745;6.468095923804387e-06
2020-09-19 14:30:00;2.1667475491280706e-05;0.0064646564344556295;0.02309565752562162;6.047206770628657e-06;3.4555465596804463e-06;0.016631011683246433;6.479150179965458e-06
2020-09-19 14:45:00;2.167302293654539e-05;0.004199232352502632;0.015386490300118207;6.0812308369246525e-06;3.474988882096954e-06;0.019585712556351144;6.515604537046516e-06
2020-09-19 15:00:00;2.1673173899639413e-05;0.004531761531245445;0.018285540318724036;6.082279131419702e-06;3.4755879072574007e-06;0.022817303806972455;6.516727709776227e-06
2020-09-19 15:15:00;2.167250667217533e-05;0.0031963307693152576;0.015790290833914648;6.078033504027537e-06;3.473161835116033e-06;0.018986598421826036;6.512178822802593e-06
2020-09-19 15:30:00;2.1671227435177418e-05;0.000762506673527913;0.020451858779762657;6.070259383873547e-06;3.46871948044616e-06;0.021214332237517015;6.503849408843672e-06
2020-09-19 15:45:00;2.16695621519416e-05;0.0023900892459551766;0.026231847099843043;6.0601861198452535e-06;3.462963329486228e-06;0.023841859325480698;6.493056625212181e-06
2020-09-19 16:00:00;2.1667216679251135e-05;0.006926597204048684;0.02601363608041386;6.045722367505003e-06;3.454698330032035e-06;0.019087048781885073;6.477559747889948e-06
2020-09-19 16:15:00;2.167282694414459e-05;0.0037720836310430467;0.011050506021234547;6.079882904459721e-06;3.4742186352202418e-06;0.014822512284184079;6.514160323641989e-06
2020-09-19 16:30:00;2.168472945332659e-05;0.027248470355920998;0.0011631805895973375;6.154657091655766e-06;3.516946740290371e-06;0.02608531271276475;6.59427552507771e-06
2020-09-19 16:45:00;2.1684744944217912e-05;0.02829794501110071;0.0378191307039888;6.157695035818393e-06;3.5186827079486573e-06;0.06611642166421565;6.597530465489239e-06
2020-09-19 17:00:00;2.1674290631674613e-05;0.008091259069198517;0.06332549670600963;6.093186688262458e-06;3.481820797226816e-06;0.07140993536879957;6.5284143778075985e-06
2020-09-19 17:15:00;2.1669366191446285e-05;0.0024464020986767047;0.04204492941148991;6.059914117536149e-06;3.4628079000766607e-06;0.03960062919290346;6.492765194934141e-06
2020-09-19 17:30:00;2.1674848892284977e-05;0.007841994088314404;0.01967401219811362;6.092816299103531e-06;3.481609146659346e-06;0.02751599417338061;6.52801753225695e-06
2020-09-19 17:45:00;2.167797554433856e-05;0.013966595655699729;0.015888390443310203;6.112332445713875e-06;3.4927612300102186e-06;0.029854991280100187;6.548927689833677e-06
2020-09-19 18:00:00;2.1670850818250188e-05;0.0002993351551213045;0.035063631826925394;6.068677826379022e-06;3.467815734080678e-06;0.03535467721726174;6.50215488267968e-06
2020-09-19 18:15:00;2.16689128159376e-05;0.003619735872174342;0.02810054002181589;6.056257430495703e-06;3.4607183653663568e-06;0.02448090085860802;6.488847315412341e-06
2020-09-19 18:30:00;2.166947446055972e-05;0.0025905137445570363;0.024188710328621205;6.059556254221151e-06;3.462603407292196e-06;0.021598236525646866;6.492381769692856e-06
2020-09-19 18:45:00;2.166545523431985e-05;0.010293090208410544;0.027222819952625064;6.034978649245501e-06;3.44855906223514e-06;0.016929732334622947;6.466048621476814e-06
2020-09-19 19:00:00;2.1661123305133615e-05;0.01854018461606907;0.02585633872564828;6.00865571918762e-06;3.433517388623954e-06;0.0073161548098852275;6.437845481484292e-06
2020-09-19 19:15:00;2.1659747706002528e-05;0.02113803679051606;0.02443699706058429;6.000359354322235e-06;3.4287766087128498e-06;0.0032989685445544816;6.428956518744775e-06
2020-09-19 19:30:00;2.166442017508315e-05;0.012368223563471724;0.013482169408234714;6.028386818937088e-06;3.4447923029545636e-06;0.0011140121950744286;6.458985945689579e-06
2020-09-19 19:45:00;2.165961966202634e-05;0.021391404559418414;0.021462264178824894;5.999553862118467e-06;3.4283163277792223e-06;7.123792680199071e-05;6.42809349207813e-06
2020-09-19 20:00:00;2.1661175596003878e-05;0.018483433287222722;0.017308496354112288;6.008850079580251e-06;3.4336284518461203e-06;0.0011749434813343538;6.438053724894822e-06
2020-09-19 20:15:00;2.1663489490253566e-05;0.014128845527816401;0.01407233664903795;6.02276353675064e-06;3.4415789983010318e-06;5.694639844395939e-05;6.452961000969474e-06
2020-09-19 20:30:00;2.16638316897293e-05;0.013482337730499174;0.013722217461421413;6.02482864496345e-06;3.4427590601990473e-06;0.00024002837344393508;6.455173616825195e-06
2020-09-19 20:45:00;2.1664331527199273e-05;0.01253795756691562;0.01277771136606161;6.027845320174239e-06;3.444482874156517e-06;0.00023990848844109998;6.45840576825761e-06
2020-09-19 21:00:00;2.166081124900732e-05;0.019162409155399643;0.01940303981659715;6.0066787989984265e-06;3.432387720074611e-06;0.0002407522103621686;6.4357273523387685e-06
2020-09-19 21:15:00;2.166499016458045e-05;0.011293700167060926;0.010193731516446971;6.031820145329966e-06;3.4467542023249518e-06;0.0010999387798492524;6.4626645100829146e-06
2020-09-19 21:30:00;2.1666289508768544e-05;0.00882790628218596;0.007729349541966506;6.0396943657855025e-06;3.45125375666904e-06;0.0010985038901920082;6.471101175067775e-06
2020-09-19 21:45:00;2.166693301285556e-05;0.007602209155090204;0.007841289173366291;6.043607402285572e-06;3.453489777763183e-06;0.000239284044256441;6.4752937137424185e-06
2020-09-19 22:00:00;2.16671676965483e-05;0.007155256025906209;0.0073802076456840485;6.045034371925155e-06;3.454305189009644e-06;0.00022516996524768918;6.47682260946732e-06
2020-09-19 22:15:00;2.1667047408925694e-05;0.007384369336146449;0.007623418437593011;6.04430289527041e-06;3.453887202452461e-06;0.00023925656454305955;6.476038884631634e-06
2020-09-19 22:30:00;2.166679996193199e-05;0.007855487535085038;0.008094603290859408;6.042798747459155e-06;3.453027689473249e-06;0.0002393159996033872;6.474427298016643e-06
2020-09-19 22:45:00;2.1666261634001928e-05;0.008879327000857725;0.009118585368878983;6.039529689218842e-06;3.451159656625051e-06;0.00023944527589954046;6.4709247353989904e-06
2020-09-19 23:00:00;2.166675963363174e-05;0.007932740659686468;0.007791925327189217;6.042552250385424e-06;3.452886833720241e-06;0.00014091911677955967;6.474163193743091e-06
2020-09-19 23:15:00;2.1666523416521428e-05;0.008383157002929662;0.007186263231074315;6.041114445598261e-06;3.4520652309576807e-06;0.0011968334215517074;6.472622688606416e-06
2020-09-19 23:30:00;2.166705937554226e-05;0.00736165280773636;0.007544432822547542;6.044375444460396e-06;3.4539286596815934e-06;0.00018302258425756117;6.476116616453804e-06
2020-09-19 23:45:00;2.1667420587963943e-05;0.006673268674782377;0.006912215510253136;6.046573116258305e-06;3.455184471926309e-06;0.00023916691493962902;6.478471264761768e-06
2020-09-20 00:00:00;2.1667231490811743e-05;0.00703368762080334;0.00727268656903323;6.045422481051254e-06;3.4545269652166444e-06;0.0002392123443672857;6.4772384406902845e-06
2020-09-20 00:15:00;2.1667548032760612e-05;0.006430254711361472;0.006669166035477368;6.047348915313531e-06;3.4556277852551923e-06;0.00023913629457811245;6.479302477723925e-06
2020-09-20 00:30:00;2.1666267519056626e-05;0.008869377051018899;0.008151121568214542;6.0395618457486045e-06;3.451178031109198e-06;0.0007182165633516738;6.470959188940353e-06
2020-09-20 00:45:00;2.1667077076252893e-05;0.007329136713021564;0.0061469713676971;6.044479631140828e-06;3.4539881942473358e-06;0.0011820902526219442;6.47622824443587e-06
2020-09-20 01:00:00;2.166765448950796e-05;0.006227692486552202;0.005974485108814997;6.047995718481844e-06;3.455997387328845e-06;0.00025319648168154553;6.479995481415527e-06
2020-09-20 01:15:00;2.1667502843792874e-05;0.006516431403463107;0.006755355357775982;6.047073806068636e-06;3.455470579774997e-06;0.00023914715207376278;6.479007718364549e-06
2020-09-20 01:30:00;2.1667166191210202e-05;0.0071581053832360814;0.00739712218314363;6.045025269396692e-06;3.4542999886559208e-06;0.0002392280311260866;6.476812857374351e-06
2020-09-20 01:45:00;2.166748728448636e-05;0.006546100948924201;0.006785029241977974;6.0469790894292294e-06;3.4554164562970832e-06;0.00023915089042226084;6.478906235930747e-06
2020-09-20 02:00:00;2.1667586546208045e-05;0.006356799981929796;0.006595700506391308;6.047583409624865e-06;3.4557617816528157e-06;0.00023912704078334423;6.479553721659964e-06
2020-09-20 02:15:00;2.1666875789673464e-05;0.007711151428587801;0.007950246843533725;6.043259579173443e-06;3.4532910212245586e-06;0.00023929778710522114;6.474921046072837e-06
2020-09-20 02:30:00;2.1666426297599193e-05;0.008567579251031578;0.007764938337840437;6.0405255096099545e-06;3.451728696766011e-06;0.0008025943652257696;6.47199168558301e-06
2020-09-20 02:45:00;2.1667475545324328e-05;0.006569239888882614;0.006034691565072549;6.0469054562567534e-06;3.455374379783237e-06;0.0005344880290945367;6.478827342675254e-06
