DateHeure,P_NET_TRAFO,V_avg_trafo,P_TENNIS,V_avg_tennis
2020-09-22 12:15:00,33558.0,238.18,-33350.0,237.11198205348742
2020-09-22 12:30:00,22838.0,238.69,-28640.0,237.86831090612583
2020-09-22 12:45:00,17081.0,238.62,-30780.0,239.47334465447295
2020-09-22 13:00:00,18916.0,237.83,-39150.0,240.9917758624417
2020-09-22 13:15:00,39079.0,238.59,-51380.0,241.78274573123147
2020-09-22 13:30:00,24995.0,238.55,-34070.0,240.77815626284158
2020-09-22 13:45:00,19416.0,238.61,-27680.0,239.77934029714348
2020-09-22 14:00:00,24450.0,235.85,-27440.0,239.87748984290573
2020-09-22 14:15:00,9924.0,236.79,-27300.0,236.24595664970298
2020-09-22 14:30:00,15755.0,237.42,-38030.0,240.22967350711136
2020-09-22 14:45:00,713.0,238.48,-42950.0,241.3266390185717
2020-09-22 15:00:00,39808.0,238.19,-79480.0,246.16483427438075
2020-09-22 15:15:00,20061.0,238.01,-68730.0,245.63367202672632
2020-09-22 15:30:00,53414.0,237.14,-78570.0,246.8922956135597
2020-09-22 15:45:00,4625.0,235.77,-48630.0,241.48829709394482
2020-09-22 16:00:00,42068.0,238.68,-79970.0,244.5482535206498
2020-09-22 16:15:00,54192.0,238.41,-67870.0,245.58171050249925
2020-09-22 16:30:00,38540.0,238.06,-43190.0,240.81857078168483
2020-09-22 16:45:00,42708.0,238.19,-42040.0,239.640776232538
2020-09-22 17:00:00,32386.0,239.34,-29630.0,239.64654973522983
2020-09-22 17:15:00,33686.0,237.07,-24160.0,239.6176822217704
2020-09-22 17:30:00,25321.0,237.03,-20120.0,235.43766627283748
2020-09-22 17:45:00,23730.0,237.37,-16210.0,235.95150801241627
2020-09-22 18:00:00,19705.0,237.41,-14410.0,236.01501654202715
2020-09-22 18:15:00,29010.0,237.67,-15010.0,236.52308477891398
2020-09-22 18:30:00,25134.0,236.42,-7090.0,234.91805103056683
2020-09-22 18:45:00,19892.0,236.85,-750.0,232.60864995380837
2020-09-22 19:00:00,28881.0,236.82,-70.0,232.93773960724639
2020-09-22 19:15:00,48833.0,236.59,-660.0,231.68488952310489
2020-09-22 19:30:00,53087.0,234.69,-360.0,227.05454036420412
2020-09-22 19:45:00,55587.0,235.27,140.0,224.79132730898084
2020-09-22 20:00:00,46696.0,234.82,730.0,225.47260062662454
2020-09-22 20:15:00,57627.0,234.55,-140.0,226.0557243985061
2020-09-22 20:30:00,55165.0,234.36,-150.0,224.64121623899152
2020-09-22 20:45:00,50784.0,234.53,-140.0,224.79132730898084
2020-09-22 21:00:00,52952.0,234.4,-150.0,225.7208612423761
2020-09-22 21:15:00,29420.0,236.83,640.0,225.06845543819185
2020-09-22 21:30:00,21299.0,237.26,860.0,232.66638498072726
2020-09-22 21:45:00,23984.0,237.61,-150.0,233.74025648142003
2020-09-22 22:00:00,10950.0,237.36,-160.0,234.27141872907444
2020-09-22 22:15:00,10336.0,236.96,-170.0,236.188221622784
2020-09-22 22:30:00,8209.0,237.2,-170.0,235.6108713535944
2020-09-22 22:45:00,7619.0,237.28,-170.0,236.08429857432992
2020-09-22 23:00:00,7316.0,238.18,-170.0,236.5923668112168
2020-09-22 23:15:00,5620.0,238.24,850.0,237.29096063693618
2020-09-22 23:30:00,7097.0,238.45,110.0,237.48725972846063
2020-09-22 23:45:00,6711.0,238.17,-170.0,237.799028873823
2020-09-23 00:00:00,6314.0,238.25,-170.0,237.48725972846063
2020-09-23 00:15:00,7182.0,238.95,-190.0,237.64891780383374
2020-09-23 00:30:00,7172.0,236.84,310.0,238.05883649495843
2020-09-23 00:45:00,6111.0,237.08,850.0,235.89377298549732
2020-09-23 01:00:00,5634.0,237.4,380.0,236.29214467123813
2020-09-23 01:15:00,6983.0,237.92,-170.0,236.72515737313043
2020-09-23 01:30:00,6422.0,238.07,-170.0,237.23322561001723
2020-09-23 01:45:00,5734.0,237.84,-170.0,237.42375119884983
2020-09-23 02:00:00,7448.0,237.36,-170.0,237.01383250772517
2020-09-23 02:15:00,6227.0,237.66,-170.0,236.5461787896816
2020-09-23 02:30:00,6427.0,237.69,440.0,236.86372143773588
2020-09-23 02:45:00,7391.0,237.39,450.0,236.80598641081693
2020-09-23 03:00:00,6460.0,236.49,-170.0,236.6558753408276
2020-09-23 03:15:00,7098.0,236.19,-170.0,235.50694830514027
2020-09-23 03:30:00,7388.0,236.49,-170.0,235.23559367862114
2020-09-23 03:45:00,7220.0,236.23,-30.0,235.52426881321597
2020-09-23 04:00:00,5626.0,237.12,850.0,235.21827317054547
2020-09-23 04:15:00,5471.0,237.44,740.0,236.1131660877893
2020-09-23 04:30:00,7167.0,237.55,-170.0,236.48267026007076
2020-09-23 04:45:00,6165.0,237.78,-170.0,236.53463178429783
2020-09-23 05:00:00,5578.0,237.79,-170.0,237.02537951310902
2020-09-23 05:15:00,6846.0,237.36,-170.0,237.08311454002796
2020-09-23 05:30:00,5817.0,237.54,-170.0,236.53463178429783
2020-09-23 05:45:00,7406.0,237.31,100.0,236.46534975199503
2020-09-23 06:00:00,7250.0,236.6,850.0,236.0669780662542
2020-09-23 06:15:00,8589.0,236.72,-140.0,235.27023469477248
2020-09-23 06:30:00,9391.0,235.74,-170.0,235.59355084551868
2020-09-23 06:45:00,7552.0,235.38,-170.0,234.26564522638256
2020-09-23 07:00:00,9200.0,237.25,-170.0,234.48503832867462
2020-09-23 07:15:00,7563.0,236.73,440.0,235.7090208993566
2020-09-23 07:30:00,6812.0,236.37,750.0,235.1432176355508
2020-09-23 07:45:00,6333.0,236.46,120.0,234.42152979906373
2020-09-23 08:00:00,12715.0,236.84,-1210.0,234.73329894442617
2020-09-23 08:15:00,12514.0,237.33,-2360.0,234.16172217792843
2020-09-23 08:30:00,8265.0,237.21,-4510.0,234.6351493986639
2020-09-23 08:45:00,8300.0,237.46,-5910.0,235.63396536436198
2020-09-23 09:00:00,10616.0,236.57,-10100.0,236.58659330852487
2020-09-23 09:15:00,18069.0,235.27,-14440.0,235.5127218078321
2020-09-23 09:30:00,22112.0,235.72,-18350.0,233.9596495837121
2020-09-23 09:45:00,21733.0,235.65,-18060.0,234.84299549557215
2020-09-23 10:00:00,20799.0,235.51,-21590.0,234.91227752787492
2020-09-23 10:15:00,26787.0,236.02,-27370.0,235.83603795857837
2020-09-23 10:30:00,24724.0,236.47,-32210.0,236.2228626389354
2020-09-23 10:45:00,26197.0,236.68,-37640.0,237.71242633344463
2020-09-23 11:00:00,29707.0,236.78,-39270.0,238.95950291489424
2020-09-23 11:15:00,24224.0,237.01,-41550.0,238.5495842237696
2020-09-23 11:30:00,28755.0,237.22,-47390.0,239.80820781060294
2020-09-23 11:45:00,33914.0,237.29,-47450.0,240.17193848019244
2020-09-23 12:00:00,8777.0,236.14,-46930.0,239.42138313024589
2020-09-23 12:15:00,71345.0,236.24,-83420.0,242.8162027130809
2020-09-23 12:30:00,22407.0,236.49,-43120.0,238.243588581099
2020-09-23 12:45:00,12910.0,236.9,-57450.0,240.085335939814
2020-09-23 13:00:00,39363.0,236.87,-90530.0,245.55284298903976
2020-09-23 13:15:00,55964.0,236.54,-97850.0,246.5516589547378
2020-09-23 13:30:00,17943.0,236.25,-76820.0,244.16142884029273
2020-09-23 13:45:00,74474.0,236.97,-107450.0,248.0874106707822
2020-09-23 14:00:00,36832.0,235.6,-65440.0,242.7122796646268
2020-09-23 14:15:00,26207.0,238.39,-55930.0,241.1707544458905
2020-09-23 14:30:00,35619.0,238.23,-52730.0,243.5494375549517
2020-09-23 14:45:00,7723.0,239.07,-42880.0,241.19962195935003
2020-09-23 15:00:00,38641.0,238.07,-61890.0,245.2872618652125
2020-09-23 15:15:00,31453.0,236.4,-56040.0,242.8623907346161
2020-09-23 15:30:00,20394.0,236.23,-48870.0,240.29895553941415
2020-09-23 15:45:00,36539.0,236.65,-60170.0,241.979044822756
2020-09-23 16:00:00,23737.0,236.01,-49610.0,241.15343393781484
2020-09-23 16:15:00,42474.0,237.47,-51140.0,240.22967350711136
2020-09-23 16:30:00,7891.0,237.72,-37690.0,239.3290070871756
2020-09-23 16:45:00,35091.0,238.62,-61650.0,243.6013990791788
2020-09-23 17:00:00,37800.0,239.37,-54820.0,243.8034716733952
2020-09-23 17:15:00,41112.0,239.63,-45530.0,242.77001469154573
2020-09-23 17:30:00,38362.0,239.27,-38520.0,241.22848947280946
2020-09-23 17:45:00,35353.0,237.33,-30390.0,240.15461797211674
2020-09-23 18:00:00,25232.0,236.89,-20860.0,236.1535806066326
2020-09-23 18:15:00,21997.0,237.58,-17270.0,235.7090208993566
2020-09-23 18:30:00,25556.0,236.94,-14970.0,236.43648223853558
2020-09-23 18:45:00,21448.0,237.17,-6080.0,234.5254528475179
2020-09-23 19:00:00,24936.0,237.03,-2100.0,234.2367777129231
2020-09-23 19:15:00,38306.0,235.55,-1410.0,232.71834650495438
2020-09-23 19:30:00,54559.0,234.94,-550.0,229.1387748359787
2020-09-23 19:45:00,53763.0,235.11,660.0,224.25439155863447
2020-09-23 20:00:00,58020.0,235.44,850.0,224.71049827129426
2020-09-23 20:15:00,57760.0,235.78,60.0,224.90679736281876
2020-09-23 20:30:00,57942.0,235.95,-150.0,224.9876264005053
2020-09-23 20:45:00,47841.0,236.83,-150.0,225.57075017238682
2020-09-23 21:00:00,35003.0,237.04,-160.0,229.36394144096263
2020-09-23 21:15:00,15330.0,237.27,-160.0,231.45394941542907
2020-09-23 21:30:00,10201.0,237.07,-170.0,234.8141279821127
2020-09-23 21:45:00,8623.0,237.17,310.0,235.05661509517242
2020-09-23 22:00:00,6106.0,237.13,650.0,235.2240466732373
2020-09-23 22:15:00,6598.0,237.06,-160.0,235.68015338589714
2020-09-23 22:30:00,6990.0,237.09,-170.0,235.96882852049197
2020-09-23 22:45:00,5157.0,237.36,-170.0,235.70324739666472
2020-09-23 23:00:00,6060.0,237.92,-170.0,236.19399512547596
2020-09-23 23:15:00,4806.0,237.9,830.0,236.78289240004932
2020-09-23 23:30:00,4657.0,237.88,860.0,236.69051635697895
2020-09-23 23:45:00,5473.0,238.01,-170.0,236.9445504754224
2020-09-24 00:00:00,5122.0,239.08,-170.0,237.25631962078484
2020-09-24 00:15:00,4541.0,239.66,-170.0,238.11657152187738
2020-09-24 00:30:00,4866.0,238.78,-180.0,238.5726782345372
2020-09-24 00:45:00,5330.0,237.88,-180.0,237.48725972846063
2020-09-24 01:00:00,6181.0,237.44,30.0,237.0369265184928
2020-09-24 01:15:00,3668.0,238.72,840.0,236.26905066047058
2020-09-24 01:30:00,4986.0,238.84,-100.0,237.7528408522879
2020-09-24 01:45:00,4840.0,238.09,-170.0,237.82789638728252
2020-09-24 02:00:00,4356.0,236.98,-170.0,236.9618709834981
2020-09-24 02:15:00,5650.0,237.26,-170.0,236.14780710394072
2020-09-24 02:30:00,4778.0,237.19,500.0,236.0554310608704
2020-09-24 02:45:00,4071.0,237.12,850.0,236.16512761201645
2020-09-24 03:00:00,4527.0,237.04,170.0,235.88222598011347
2020-09-24 03:15:00,5232.0,236.83,-170.0,236.01501654202715
2020-09-24 03:30:00,4669.0,237.13,-160.0,235.81871745050262
2020-09-24 03:45:00,4486.0,236.65,-170.0,236.01501654202715
2020-09-24 04:00:00,5016.0,237.93,-170.0,235.63973886705384
2020-09-24 04:15:00,5454.0,238.13,-170.0,236.9618709834981
2020-09-24 04:30:00,5683.0,238.37,640.0,236.97341798888192
2020-09-24 04:45:00,7562.0,238.23,310.0,236.97341798888192
2020-09-24 05:00:00,7691.0,238.34,-170.0,236.80021290812505
2020-09-24 05:15:00,5312.0,238.39,-170.0,237.01383250772517
2020-09-24 05:30:00,4613.0,238.18,-170.0,237.39488368539037
2020-09-24 05:45:00,5274.0,238.36,160.0,237.00228550234138
2020-09-24 06:00:00,5438.0,237.57,840.0,237.2678666261686
2020-09-24 06:15:00,5407.0,236.57,580.0,236.07275156894607
2020-09-24 06:30:00,7147.0,235.75,-170.0,234.99888006825336
2020-09-24 06:45:00,6453.0,238.64,-160.0,234.0924401456257
2020-09-24 07:00:00,7051.0,237.8,-180.0,237.53344774999584
2020-09-24 07:15:00,8508.0,237.71,-170.0,235.7898499370432
2020-09-24 07:30:00,7959.0,237.81,-190.0,235.70324739666472
2020-09-24 07:45:00,6211.0,237.64,80.0,236.07275156894607
2020-09-24 08:00:00,15310.0,237.0,-670.0,235.95728151510815
2020-09-24 08:15:00,10903.0,237.09,-2560.0,234.0000641025553
2020-09-24 08:30:00,8481.0,236.9,-5260.0,235.17785865170217
2020-09-24 08:45:00,11561.0,236.94,-10090.0,235.47808079168078
2020-09-24 09:00:00,11297.0,237.23,-12430.0,236.0496575581785
2020-09-24 09:15:00,13460.0,236.95,-17890.0,237.0600205292604
2020-09-24 09:30:00,23794.0,236.33,-27040.0,237.51612724192012
2020-09-24 09:45:00,24906.0,236.34,-29160.0,236.88681544850346
2020-09-24 10:00:00,16795.0,236.61,-25630.0,237.00228550234138
2020-09-24 10:15:00,17352.0,236.93,-30960.0,237.70087932806084
2020-09-24 10:30:00,20580.0,236.73,-39890.0,239.55417369215957
2020-09-24 10:45:00,27923.0,236.45,-48910.0,240.36823757171692
2020-09-24 11:00:00,12834.0,236.58,-44120.0,239.9005838536733
2020-09-24 11:15:00,31961.0,236.5,-63550.0,242.61990362155646
2020-09-24 11:30:00,44782.0,236.43,-70380.0,241.2977715051122
2020-09-24 11:45:00,34906.0,237.01,-61040.0,241.4536560777934
2020-09-24 12:00:00,45995.0,236.41,-55850.0,241.16498094319854
2020-09-24 12:15:00,32991.0,237.06,-35580.0,237.40065718808225
2020-09-24 12:30:00,20670.0,237.59,-30630.0,236.9907384969576
2020-09-24 12:45:00,23059.0,236.94,-34060.0,239.15002850372682
2020-09-24 13:00:00,21260.0,236.67,-32990.0,238.58999874261286
2020-09-24 13:15:00,21957.0,235.94,-27870.0,238.18008005148826
2020-09-24 13:30:00,11080.0,236.4,-26830.0,236.95032397811437
2020-09-24 13:45:00,20304.0,236.3,-36120.0,238.8844473798996
2020-09-24 14:00:00,19145.0,236.06,-31320.0,238.64773376953187
2020-09-24 14:15:00,26615.0,235.77,-32250.0,237.89140491689344
2020-09-24 14:30:00,14145.0,236.37,-27240.0,236.3902942170004
2020-09-24 14:45:00,14465.0,236.56,-42600.0,239.21931053602955
2020-09-24 15:00:00,41892.0,236.72,-61140.0,241.53448511547995
2020-09-24 15:15:00,10687.0,236.46,-41800.0,239.80820781060294
2020-09-24 15:30:00,57278.0,236.45,-67010.0,242.4178310273401
2020-09-24 15:45:00,14339.0,236.22,-29640.0,237.57386226883912
2020-09-24 16:00:00,28863.0,236.73,-44340.0,238.70546879645082
2020-09-24 16:15:00,41807.0,236.8,-42540.0,239.50798567062438
2020-09-24 16:30:00,20051.0,236.56,-17980.0,236.01501654202715
2020-09-24 16:45:00,19129.0,237.36,-15890.0,235.58777734282685
2020-09-24 17:00:00,20840.0,237.72,-11400.0,236.14780710394072
2020-09-24 17:15:00,32523.0,237.75,-9940.0,235.40302525668613
2020-09-24 17:30:00,30554.0,237.8,-7700.0,233.1051711853114
2020-09-24 17:45:00,23454.0,237.86,-3380.0,233.84995303256602
2020-09-24 18:00:00,21459.0,238.69,-2340.0,233.78067100026328
2020-09-24 18:15:00,28045.0,238.37,-4370.0,234.43885030713943
2020-09-24 18:30:00,26926.0,236.11,-2530.0,233.2783762660683
2020-09-24 18:45:00,30511.0,235.8,-1740.0,231.2691973292884
2020-09-24 19:00:00,26212.0,235.35,-80.0,230.5359624874176
2020-09-24 19:15:00,37851.0,235.22,770.0,230.10294978552537
2020-09-24 19:30:00,38609.0,235.31,800.0,226.72545071076604
2020-09-24 19:45:00,39122.0,235.58,150.0,226.6330746676957
2020-09-24 20:00:00,40684.0,235.71,-150.0,227.3605360068746
2020-09-24 20:15:00,39358.0,235.75,-160.0,227.3605360068746
2020-09-24 20:30:00,37340.0,236.23,-150.0,227.77045469799927
2020-09-24 20:45:00,35096.0,236.83,-160.0,228.5614245667891
2020-09-24 21:00:00,26183.0,236.77,-150.0,229.34662093288696
2020-09-24 21:15:00,13648.0,236.56,510.0,231.96779115500786
2020-09-24 21:30:00,10925.0,236.41,370.0,233.8095385137228
2020-09-24 21:45:00,10662.0,236.73,-160.0,234.0058376052472
2020-09-24 22:00:00,13159.0,236.37,-160.0,234.78526046865326
2020-09-24 22:15:00,13067.0,236.37,-160.0,233.78644450295516
2020-09-24 22:30:00,7733.0,236.35,240.0,234.51967934482602
2020-09-24 22:45:00,7015.0,236.49,850.0,234.71597843635053
2020-09-24 23:00:00,4647.0,236.49,320.0,235.0104270736372
2020-09-24 23:15:00,4594.0,236.74,-170.0,235.40302525668613
2020-09-24 23:30:00,4716.0,236.6,-170.0,235.55890982936728
2020-09-24 23:45:00,4633.0,237.58,-170.0,235.7898499370432
2020-09-25 00:00:00,4828.0,237.91,-170.0,236.69051635697895
2020-09-25 00:15:00,5131.0,237.39,-170.0,236.9618709834981
2020-09-25 00:30:00,4580.0,237.78,440.0,236.45380274661125
2020-09-25 00:45:00,3995.0,237.71,510.0,236.45380274661125
2020-09-25 01:00:00,5323.0,237.78,-170.0,236.80021290812505
2020-09-25 01:15:00,4403.0,237.95,-170.0,236.72515737313043
2020-09-25 01:30:00,4810.0,237.89,-170.0,236.95609748080625
2020-09-25 01:45:00,5951.0,238.07,-100.0,237.00228550234138
2020-09-25 02:00:00,4780.0,238.05,840.0,237.00228550234138
2020-09-25 02:15:00,3609.0,237.82,790.0,236.98496499426568
2020-09-25 02:30:00,5069.0,238.11,-170.0,237.0369265184928
2020-09-25 02:45:00,4678.0,238.32,-170.0,237.25631962078484
2020-09-25 03:00:00,4494.0,238.79,-170.0,237.63737079845
2020-09-25 03:15:00,4738.0,238.82,-170.0,238.05883649495843
2020-09-25 03:30:00,5249.0,237.37,-170.0,237.91449892766101
2020-09-25 03:45:00,5090.0,237.78,40.0,236.3383326927733
2020-09-25 04:00:00,3674.0,237.63,840.0,237.01960601041702
2020-09-25 04:15:00,4482.0,237.3,-100.0,236.6558753408276
2020-09-25 04:30:00,4765.0,237.07,-170.0,236.40761472507612
2020-09-25 04:45:00,4993.0,237.09,-170.0,236.08429857432992
2020-09-25 05:00:00,5292.0,237.54,-170.0,236.0612045635623
2020-09-25 05:15:00,4364.0,237.82,520.0,236.74825138389798
2020-09-25 05:30:00,4024.0,237.05,840.0,236.5519522923735
2020-09-25 05:45:00,4658.0,237.45,180.0,236.10739258509747
2020-09-25 06:00:00,5045.0,236.24,-160.0,236.56927280044917
2020-09-25 06:15:00,4892.0,238.5,-160.0,235.03352108440475
2020-09-25 06:30:00,5760.0,238.23,-180.0,237.45839221500117
2020-09-25 06:45:00,5712.0,238.61,-170.0,236.89258895119536
2020-09-25 07:00:00,5295.0,237.44,-170.0,237.01383250772517
2020-09-25 07:15:00,8509.0,237.5,640.0,235.7321149101242
2020-09-25 07:30:00,10776.0,237.47,310.0,235.11435012209134
2020-09-25 07:45:00,9767.0,237.08,-690.0,234.4792648259827
2020-09-25 08:00:00,18006.0,236.44,-1700.0,234.60628188520442
2020-09-25 08:15:00,19128.0,236.46,-2310.0,232.81649605071658
2020-09-25 08:30:00,18630.0,236.68,-2650.0,232.77608153187333
2020-09-25 08:45:00,15337.0,236.6,-3370.0,233.15713270953847
2020-09-25 09:00:00,16608.0,236.44,-4050.0,233.42271383336566
2020-09-25 09:15:00,19406.0,236.6,-5310.0,233.30724377952782
2020-09-25 09:30:00,20495.0,236.27,-6370.0,232.81649605071658
2020-09-25 09:45:00,19732.0,236.74,-5870.0,232.8395900614842
2020-09-25 10:00:00,18067.0,236.75,-4470.0,233.34188479567916
2020-09-25 10:15:00,20639.0,236.65,-5860.0,233.3592053037549
2020-09-25 10:30:00,20950.0,237.27,-7020.0,232.73566701303002
2020-09-25 10:45:00,18832.0,237.03,-9270.0,234.0000641025553
2020-09-25 11:00:00,18923.0,237.32,-10960.0,234.2136837021555
2020-09-25 11:15:00,18791.0,237.42,-15850.0,234.6236023932801
2020-09-25 11:30:00,24494.0,237.73,-27120.0,236.07852507163798
2020-09-25 11:45:00,32317.0,236.4,-29450.0,237.10043504810363
2020-09-25 12:00:00,27250.0,237.16,-25740.0,234.38111528022046
2020-09-25 12:15:00,20506.0,237.68,-23760.0,236.19976862816785
2020-09-25 12:30:00,16970.0,237.34,-23850.0,237.64891780383374
2020-09-25 12:45:00,18943.0,237.01,-25340.0,237.93759293842862
2020-09-25 13:00:00,17961.0,236.82,-27540.0,237.45839221500117
2020-09-25 13:15:00,21978.0,236.8,-30520.0,238.33019112147755
2020-09-25 13:30:00,17918.0,236.2,-30630.0,237.37756317731464
2020-09-25 13:45:00,17377.0,237.93,-30930.0,237.7412938469041
2020-09-25 14:00:00,23753.0,238.59,-31970.0,240.1315239613492
2020-09-25 14:15:00,21075.0,239.07,-22330.0,239.2770455629485
2020-09-25 14:30:00,7886.0,239.31,-16160.0,238.84980636374817
2020-09-25 14:45:00,15638.0,239.19,-23620.0,240.4952546309386
2020-09-25 15:00:00,-147.0,239.46,-22350.0,239.1211609902673
2020-09-25 15:15:00,8771.0,238.84,-23540.0,239.29436607102426
2020-09-25 15:30:00,10937.0,239.12,-30930.0,240.37978457710068
2020-09-25 15:45:00,32284.0,238.73,-39070.0,242.16957041158847
2020-09-25 16:00:00,32845.0,238.45,-23090.0,239.3405540925594
2020-09-25 16:15:00,13796.0,239.05,-5760.0,235.72634140743236
2020-09-25 16:30:00,28504.0,239.55,-17900.0,237.34292216116324
2020-09-25 16:45:00,38271.0,239.63,-20540.0,238.0299689814989
2020-09-25 17:00:00,23538.0,238.45,-9660.0,236.4942172654545
2020-09-25 17:15:00,25549.0,238.2,-7410.0,235.3452902297672
2020-09-25 17:30:00,17020.0,238.16,-2140.0,234.25987172369068
2020-09-25 17:45:00,24299.0,238.29,-11020.0,234.5023588367503
2020-09-25 18:00:00,24080.0,238.3,-7220.0,235.03352108440475
2020-09-25 18:15:00,19083.0,238.09,-2220.0,234.3580212694529
2020-09-25 18:30:00,19229.0,237.97,-1350.0,234.5312263502098
2020-09-25 18:45:00,19771.0,237.68,-1070.0,234.30605974522584
2020-09-25 19:00:00,38366.0,237.02,-1160.0,233.88459404871742
2020-09-25 19:15:00,40997.0,235.77,-240.0,228.39976649141602
2020-09-25 19:30:00,39855.0,236.81,-190.0,226.86978827806342
2020-09-25 19:45:00,41470.0,238.15,-160.0,228.13418536758877
2020-09-25 20:00:00,42275.0,239.82,120.0,229.8142746509305
2020-09-25 20:15:00,40554.0,238.09,580.0,230.14336430436862
2020-09-25 20:30:00,39393.0,238.71,-160.0,228.83277919330817
2020-09-25 20:45:00,36635.0,238.37,-160.0,230.10294978552537
2020-09-25 21:00:00,35740.0,238.17,-160.0,230.5070949739581
2020-09-25 21:15:00,36005.0,237.93,500.0,229.80272764554675
2020-09-25 21:30:00,35007.0,238.36,860.0,229.9355182074604
2020-09-25 21:45:00,34783.0,237.9,-60.0,230.44358644434726
2020-09-25 22:00:00,32261.0,238.77,-160.0,230.20109933128757
2020-09-25 22:15:00,27387.0,238.69,-170.0,231.63870150156976
2020-09-25 22:30:00,11632.0,238.89,-160.0,232.9088720937869
2020-09-25 22:45:00,7829.0,238.5,-170.0,236.27482416316246
2020-09-25 23:00:00,8190.0,238.46,-170.0,236.68474285428712
2020-09-25 23:15:00,4211.0,239.08,780.0,236.28637116854625
2020-09-25 23:30:00,4384.0,239.42,30.0,237.5854092742229
2020-09-25 23:45:00,4052.0,239.76,-170.0,238.21472106763963
2020-09-26 00:00:00,4325.0,238.56,-180.0,238.17430654879632
2020-09-26 00:15:00,4885.0,239.16,-180.0,236.92722996734676
2020-09-26 00:30:00,3841.0,239.64,720.0,237.68933232267705
2020-09-26 00:45:00,4334.0,239.76,390.0,237.9953279653476
2020-09-26 01:00:00,4168.0,239.16,230.0,238.2320415757153
2020-09-26 01:15:00,3982.0,239.1,220.0,237.49303323115262
2020-09-26 01:30:00,4418.0,239.26,220.0,237.53344774999584
2020-09-26 01:45:00,4716.0,239.27,210.0,237.579635771531
2020-09-26 02:00:00,4266.0,238.96,230.0,237.40643069077413
2020-09-26 02:15:00,3919.0,238.77,220.0,237.21013159924962
2020-09-26 02:30:00,3910.0,238.62,230.0,237.40643069077413
2020-09-26 02:45:00,4444.0,238.58,220.0,237.2678666261686
2020-09-26 03:00:00,4248.0,238.96,220.0,237.07156753464412
2020-09-26 03:15:00,3992.0,238.82,230.0,237.64891780383374
2020-09-26 03:30:00,3815.0,238.41,220.0,237.36024266923897
2020-09-26 03:45:00,4310.0,238.64,220.0,237.02537951310902
2020-09-26 04:00:00,4319.0,239.82,220.0,237.2851871342443
2020-09-26 04:15:00,3685.0,239.45,230.0,237.97800745727184
2020-09-26 04:30:00,3934.0,239.22,220.0,237.85099039805016
2020-09-26 04:45:00,4256.0,239.74,220.0,237.47571272307687
2020-09-26 05:00:00,4150.0,239.36,230.0,238.15698604072062
2020-09-26 05:15:00,4181.0,239.4,230.0,237.77593486305545
2020-09-26 05:30:00,3980.0,239.74,210.0,237.98955446265563
2020-09-26 05:45:00,4187.0,239.04,210.0,238.38215264570462
2020-09-26 06:00:00,4273.0,238.71,240.0,237.6200502903743
2020-09-26 06:15:00,4329.0,239.18,230.0,237.48725972846063
2020-09-26 06:30:00,5910.0,238.86,220.0,237.63737079845
2020-09-26 06:45:00,5958.0,239.1,210.0,237.04270002118463
2020-09-26 07:00:00,6948.0,238.82,210.0,237.02537951310902
2020-09-26 07:15:00,7219.0,238.9,210.0,236.73670437851413
2020-09-26 07:30:00,5197.0,238.91,210.0,236.79443940543308
2020-09-26 07:45:00,5810.0,238.74,30.0,236.7424778812061
2020-09-26 08:00:00,7385.0,238.87,-980.0,236.6731958489033
2020-09-26 08:15:00,8164.0,238.61,-1610.0,236.72515737313043
2020-09-26 08:30:00,5054.0,238.86,-2540.0,236.3902942170004
2020-09-26 08:45:00,7440.0,238.67,-6370.0,236.98496499426568
2020-09-26 09:00:00,10981.0,238.41,-10110.0,237.86253740343395
2020-09-26 09:15:00,19870.0,238.29,-13140.0,237.2794136315524
2020-09-26 09:30:00,13729.0,238.73,-12010.0,236.5981403139086
2020-09-26 09:45:00,23349.0,238.25,-18940.0,237.8798579115096
2020-09-26 10:00:00,21358.0,238.25,-17770.0,237.3891101826985
2020-09-26 10:15:00,17661.0,238.36,-22000.0,237.45839221500117
2020-09-26 10:30:00,20590.0,238.52,-34300.0,239.62922922715416
2020-09-26 10:45:00,7344.0,239.16,-43840.0,241.40169455356636
2020-09-26 11:00:00,35148.0,239.25,-64340.0,245.06786876292045
2020-09-26 11:15:00,41907.0,238.7,-54640.0,243.84388619223847
2020-09-26 11:30:00,20541.0,238.49,-32710.0,239.9005838536733
2020-09-26 11:45:00,31573.0,238.48,-36440.0,240.10265644788967
2020-09-26 12:00:00,23364.0,239.04,-31920.0,238.36483213762887
2020-09-26 12:15:00,29809.0,238.55,-30940.0,239.73892577830026
2020-09-26 12:30:00,11509.0,239.02,-23280.0,238.05306299226646
2020-09-26 12:45:00,23483.0,239.63,-40080.0,241.1823014512743
2020-09-26 13:00:00,26517.0,239.2,-40730.0,241.7596517204639
2020-09-26 13:15:00,4933.0,239.7,-38920.0,241.12456642435527
2020-09-26 13:30:00,30625.0,239.92,-65660.0,245.8934796478616
2020-09-26 13:45:00,38096.0,239.54,-64490.0,245.87038563709405
2020-09-26 14:00:00,42148.0,239.3,-51470.0,243.9304887326169
2020-09-26 14:15:00,9144.0,239.71,-26870.0,240.3047290421061
2020-09-26 14:30:00,13102.0,239.38,-37110.0,242.52175407579418
2020-09-26 14:45:00,26167.0,239.28,-44150.0,242.90280525345935
2020-09-26 15:00:00,22971.0,238.86,-37440.0,241.6903696881612
