DateHeure;0;1;2;3;4;5;6;7;8
2020-09-18 14:00:00;1.03;1.0312426475334848;1.0312445265514019;1.0602398105120483;1.0548497393983485;1.060239961971864;1.0602398599683616;1.0909488436482784;1.0602399843816983
2020-09-18 14:15:00;1.03;1.0312935572263928;1.031295436337072;1.0613924957495195;1.0563197213398916;1.0613926473740014;1.0613925452596011;1.091787954612316;1.0613926698082
2020-09-18 14:30:00;1.03;1.0312394618031577;1.0312413408152699;1.060094822795575;1.0548919714486389;1.0600949742346786;1.0600948722451253;1.0901969525362998;1.0600949966414486
2020-09-18 14:45:00;1.03;1.031156126430466;1.0311580052907334;1.0581305497452906;1.052653337764002;1.0581307009037892;1.0581305991032144;1.088009378515636;1.0581307232690411
2020-09-18 15:00:00;1.03;1.0313220611076321;1.031323940270248;1.0619514738558056;1.0573143079038754;1.0619516255601398;1.0619515233919616;1.0913932672981599;1.0619516480061528
2020-09-18 15:15:00;1.03;1.0310735752646563;1.0310754539745082;1.0561053723552751;1.0506210252594421;1.0561055232244683;1.056105421618732;1.0849697468908646;1.0561055455469148
2020-09-18 15:30:00;1.03;1.0309106016633485;1.0309124800762473;1.052215774701038;1.0465010028981687;1.052215925014586;1.0522158237830594;1.0797495252332003;1.0522159472548194
2020-09-18 15:45:00;1.03;1.030674995929547;1.030676873913151;1.0467273749197004;1.0404883614920937;1.0467275244492065;1.0467274237457078;1.0729522654635932;1.0467275465734343
2020-09-18 16:00:00;1.03;1.0306949682686533;1.030696846288649;1.0470687329798816;1.0412777222529541;1.0470688825581524;1.0470687818218123;1.07219346865415;1.0470689046895951
2020-09-18 16:15:00;1.03;1.0307676601887048;1.030769538341152;1.0485591345787932;1.04362222795966;1.048559284369974;1.0485591834902455;1.0720151595690657;1.048559306532919
2020-09-18 16:30:00;1.03;1.0306880261613878;1.0306899041687339;1.0465889120396046;1.0419766548662381;1.046589061549331;1.0465889608591536;1.0681177153651085;1.046589083670632
2020-09-18 16:45:00;1.03;1.0307482409125788;1.030750119029642;1.0478171295331227;1.0440361958033315;1.0478172792183045;1.047817178409963;1.067609355349028;1.0478173013655667
2020-09-18 17:00:00;1.03;1.0304530777476146;1.0304549553268636;1.041056568675312;1.0366181828365668;1.041056717394719;1.041056617236797;1.0592736280174917;1.0410567393990855
2020-09-18 17:15:00;1.03;1.030134900656323;1.0301367776558243;1.0338545210546441;1.0289501304684268;1.0338546687452075;1.0338545692801802;1.049732108049152;1.0338546905973476
2020-09-18 17:30:00;1.03;1.0300309006205566;1.03003277743056;1.0314549460122704;1.0268392624917213;1.0314550933600446;1.031454994125875;1.0452932979628677;1.0314551151614653
2020-09-18 17:45:00;1.03;1.029507741442458;1.0295096172992182;1.0200159000878373;1.014425464235425;1.0200160458014944;1.020015947667852;1.0308169396510745;1.0200160673611331
2020-09-18 18:00:00;1.03;1.0295730645312062;1.0295749405069912;1.0212513170412063;1.017274080487992;1.0212514629313478;1.0212513646788481;1.02810046423445;1.0212514845170992
2020-09-18 18:15:00;1.03;1.0297082923872725;1.0297101686094547;1.0241425721249808;1.020817911285613;1.0241427184281509;1.02414261989749;1.0306060227210012;1.0241427400750138
2020-09-18 18:30:00;1.03;1.0296828162249982;1.0296846924007605;1.0235516937954978;1.0206924855717707;1.0235518400142583;1.0235517415404447;1.0283954818246923;1.0235518616486317
2020-09-18 18:45:00;1.03;1.0295508139496419;1.0295526898848841;1.02068942696395;1.0178056142840832;1.0206895727738234;1.0206894745753825;1.0241527208394285;1.0206895943476983
2020-09-18 19:00:00;1.03;1.0293629592407;1.0293648348336542;1.0166558830237389;1.013744646726819;1.0166560282574033;1.0166559304470215;1.0181546440522196;1.016656049746023
2020-09-18 19:15:00;1.03;1.028821698763702;1.0288235733704303;1.0053103669287797;1.0007219668301528;1.0053105105416877;1.0053104138228348;1.0058267346434249;1.005310531790502
2020-09-18 19:30:00;1.03;1.0279713418946026;1.027973214951903;0.9880683597221711;0.9805895541460528;0.9880685008719846;0.9880684058119502;0.9880806006464243;0.9880685217563622
2020-09-18 19:45:00;1.03;1.0275941485351567;1.0275960209051764;0.9806271763451491;0.9718682143749697;0.9806273164319577;0.980627222087824;0.9805222945415016;0.9806273371590539
2020-09-18 20:00:00;1.03;1.0276496313833565;1.0276515038544711;0.9817179382111206;0.9730899067238363;0.9817180784537493;0.9817179840046755;0.9817908042224001;0.9817180992039003
2020-09-18 20:15:00;1.03;1.0276980581459598;1.027699930705312;0.9826681642552474;0.9742131095406219;0.9826683046336199;0.9826682100931268;0.982728862815723;0.9826683254038556
2020-09-18 20:30:00;1.03;1.0276793431033076;1.0276812156285597;0.982300598141531;0.9737802810219952;0.9823007384673952;0.9823006439622649;0.9823613192570304;0.9823007592298619
2020-09-18 20:45:00;1.03;1.0277773512613442;1.0277792239651762;0.9842287586931334;0.9760508360871293;0.9842288992944436;0.9842288046038091;0.9842893616788694;0.9842289200976648
2020-09-18 21:00:00;1.03;1.0277135991129238;1.0277154717005939;0.9829736141609722;0.9745727959574775;0.9829737545829795;0.9829736600130997;0.9830342939909738;0.9829737753596713
2020-09-18 21:15:00;1.03;1.027903813406779;1.0279056863410363;0.9867221635829133;0.9791005020670702;0.9867223045404171;0.986722209609897;0.9864612310811076;0.9867223253963404
2020-09-18 21:30:00;1.03;1.0287962951607312;1.0287981697211717;1.0047777014090347;1.0003014994187494;1.0047778449458498;1.0047777482782434;1.0047069108574713;1.0047778661834053
2020-09-18 21:45:00;1.03;1.0291284474330613;1.0291303225987134;1.0116921510344774;1.0084016011658978;1.0116922955590513;1.0116921982262197;1.0117550374032176;1.0116923169427545
2020-09-18 22:00:00;1.03;1.0292718747243292;1.029273750151319;1.0147121858413517;1.0119619840605192;1.0147123307973505;1.0147122331739677;1.0147709810918628;1.014712352244887
2020-09-18 22:15:00;1.03;1.0292570862701362;1.0292589616701802;1.014399791723187;1.0115938263045574;1.0143999366345593;1.0143998390412308;1.014458604946651;1.0143999580754925
2020-09-18 22:30:00;1.03;1.029509620697582;1.029511496557767;1.019765358567669;1.0180080986581073;1.0197655042455347;1.0197654061359969;1.0195673320112704;1.0197655257998786
2020-09-18 22:45:00;1.03;1.0297941887944198;1.0297960651731133;1.0258983231319618;1.0252845635306376;1.0258984696859488;1.0258983709863707;1.0255662042969746;1.025898491369922
2020-09-18 23:00:00;1.03;1.0297761481851875;1.0297780245310089;1.0255072716096578;1.0247117517833275;1.025507418107781;1.025507319445825;1.0254920291744485;1.0255074397834887
2020-09-18 23:15:00;1.03;1.0297972935750956;1.0297991699594462;1.0259663948760611;1.025224347319329;1.025966541439772;1.025966442733645;1.0260322746618975;1.0259665631251838
2020-09-18 23:30:00;1.03;1.0297998350621977;1.029801711451179;1.0260215842382303;1.0252894073190377;1.0260217308098256;1.0260216320983884;1.0260874605039239;1.0260217524964037
2020-09-18 23:45:00;1.03;1.029805585010049;1.0298074614095072;1.026146486465758;1.0254366488457352;1.0261466330551956;1.0261465343317422;1.0262123547668642;1.026146654744414
2020-09-19 00:00:00;1.03;1.0298086532371749;1.029810529642224;1.0262131437372646;1.0255152281574704;1.0262132903362247;1.026213191606358;1.0262790077882824;1.026213312026852
2020-09-19 00:15:00;1.03;1.0298022340433968;1.0298041104367497;1.0260736931993362;1.0253508361608543;1.026073839778375;1.0260737410619245;1.0261395661420938;1.0260738614660545
2020-09-19 00:30:00;1.03;1.0298108978997185;1.0298127743088579;1.0262613866797643;1.0256947849724944;1.026261533285616;1.0262614345511083;1.0259796186160914;1.0262615549772631
2020-09-19 00:45:00;1.03;1.0297672433490273;1.0297691196786236;1.025314029783797;1.024503056022928;1.0253141762543148;1.0253140776109502;1.0252446658819514;1.0253141979259377
2020-09-19 01:00:00;1.03;1.0298265786180525;1.0298284550557626;1.0266028454417813;1.0259719090171715;1.0266029920964115;1.026602893329053;1.0266764044446373;1.026603013795276
2020-09-19 01:15:00;1.03;1.0298183428976557;1.0298202193203598;1.0264237463922479;1.0257634994829101;1.0264238930212934;1.0264237942711651;1.026489597019965;1.0264239147163718
2020-09-19 01:30:00;1.03;1.029799904271216;1.0298017806603235;1.026023100328912;1.0252898316496568;1.0260232469007238;1.0260231481891413;1.0260928385863364;1.0260232685873343
2020-09-19 01:45:00;1.03;1.0298144326829841;1.0298163090985637;1.0263384300246896;1.0257228867050832;1.0263385766415472;1.0263384778996274;1.0262343769778248;1.0263385983348228
2020-09-19 02:00:00;1.03;1.0297946120401562;1.0297964884196207;1.0259075173002468;1.0252954008590764;1.0259076638555469;1.0259075651550842;1.0255754014835632;1.0259076855397145
2020-09-19 02:15:00;1.03;1.0298182796887005;1.0298201561112899;1.0264219879812193;1.0258404676851243;1.0264221346100137;1.0264220358600549;1.0262638737835041;1.026422156305055
2020-09-19 02:30:00;1.03;1.0298021634837653;1.029804039876989;1.026072160567976;1.0253490294128818;1.0260723071467956;1.0260722084304932;1.0261380336084607;1.0260723288344435
2020-09-19 02:45:00;1.03;1.0298014578846186;1.029803334276557;1.0260568342234428;1.0253309618970363;1.0260569808000728;1.0260568820852447;1.02612270824129;1.0260570024873967
2020-09-19 03:00:00;1.03;1.0298266507720555;1.0298285272098975;1.026604398619841;1.025976464418855;1.0266045452746937;1.0266044465071855;1.0266702377373893;1.0266045669735908
2020-09-19 03:15:00;1.03;1.0298117546837122;1.0298136310944124;1.0262805448309995;1.0255946846000532;1.0262806914395879;1.0262805927032375;1.0263464045856228;1.02628071313164
2020-09-19 03:30:00;1.03;1.0298174271688243;1.02981930358986;1.0264038390662402;1.0257400314550968;1.026403985692442;1.0264038869442293;1.0264696909625917;1.0264040073871
2020-09-19 03:45:00;1.03;1.029799734767671;1.0298016111564698;1.0260190373265545;1.0253518406996018;1.0260191838977857;1.0260190851865936;1.0258994977987366;1.0260192055843103
2020-09-19 04:00:00;1.03;1.0297602690788048;1.0297621453956938;1.025162491318665;1.0243885684369458;1.0251626377675347;1.0251625391387498;1.024911363876261;1.025162659435955
2020-09-19 04:15:00;1.03;1.0297401824723196;1.0297420587526083;1.0247280921438067;1.0237645968635989;1.0247282385306204;1.0247281399436279;1.0247940510077262;1.024728260189859
2020-09-19 04:30:00;1.03;1.0296977876065305;1.0296996638095723;1.0238112981848997;1.0226838809676948;1.0238114444407456;1.0238113459419558;1.0238773157189967;1.023811466080606
2020-09-19 04:45:00;1.03;1.0298003993227178;1.0298022757127272;1.0260338429253968;1.0253038585449434;1.0260339894987422;1.0260338907861264;1.0260997184094764;1.0260340111855801
2020-09-19 05:00:00;1.03;1.0297933393105236;1.029795215687669;1.025880535584443;1.02512313217355;1.025880682135888;1.0258805834380211;1.0259464208470694;1.0258807038194853
2020-09-19 05:15:00;1.03;1.0297501097020592;1.0297519860004363;1.0249422170216629;1.0241562360408842;1.0249423634390655;1.0249422648314725;1.024613657037806;1.0249423851028299
2020-09-19 05:30:00;1.03;1.0298309609898297;1.0298328374355252;1.0266976699917636;1.026228138118107;1.0266978166599405;1.0266977178834584;1.0263619476335584;1.0266978383608087
2020-09-19 05:45:00;1.03;1.0298305205485057;1.029832396993399;1.0266885732246112;1.026075695413361;1.0266887198914882;1.0266886211158823;1.026754406980498;1.0266887415921644
2020-09-19 06:00:00;1.03;1.0297344982815149;1.0297363745514467;1.0246050512354057;1.0236195548760743;1.0246051976046426;1.0246050990294877;1.024671017967216;1.0246052192612802
2020-09-19 06:15:00;1.03;1.0297379098328725;1.02973978610902;1.0246788871023116;1.0237065932779452;1.0246790334820968;1.024678934899838;1.0247448491121074;1.0246790551402951
2020-09-19 06:30:00;1.03;1.029714398254649;1.0297162744879567;1.0241702602497191;1.023107022104448;1.0241704065568442;1.0241703080235198;1.0242362547995163;1.0241704282042923
2020-09-19 06:45:00;1.03;1.0297520016148585;1.029753877916683;1.0249840500556497;1.0240663243530153;1.0249841964790283;1.0249840978674105;1.0250499925583805;1.0249842181436768
2020-09-19 07:00:00;1.03;1.029788542806974;1.0297904191753797;1.025776346523351;1.0250098525922253;1.0257764930599125;1.0257763943720695;1.025815196480737;1.0257765147413076
2020-09-19 07:15:00;1.03;1.0298971947227091;1.0298990712890892;1.0281414627950551;1.0278456376946454;1.0281416096694838;1.0281415107540977;1.0280453038576165;1.0281416314008693
2020-09-19 07:30:00;1.03;1.0298844985437579;1.0298863750870038;1.0278654324213339;1.0273189249780472;1.02786557925633;1.0278654803675005;1.0283396746044386;1.0278656009818812
2020-09-19 07:45:00;1.03;1.0299473864916808;1.0299492631495142;1.0292418791720335;1.0287139255137308;1.0292420262036612;1.0292419271824067;1.0303613547752037;1.0292420479583058
2020-09-19 08:00:00;1.03;1.0299320034820378;1.0299338801118423;1.0289111958585195;1.0280285751389078;1.0289113428429078;1.0289112438534673;1.030868154801118;1.0289113645905628
2020-09-19 08:15:00;1.03;1.0299218197598519;1.0299236963711005;1.028687723442363;1.0278069538290313;1.0286878703948275;1.0286877714268865;1.0305261241750225;1.028687892137759
2020-09-19 08:30:00;1.03;1.0299460207080304;1.0299478973633756;1.0292162460745395;1.0284479624682623;1.0292163931025058;1.0292162940837168;1.0310038279948919;1.0292164148566083
2020-09-19 08:45:00;1.03;1.0300004610432014;1.0300023377977419;1.0304158534186392;1.029572462021782;1.0304160006179746;1.030415901483774;1.0330246907978948;1.0304160223974328
2020-09-19 09:00:00;1.03;1.0297222518356566;1.029724128083275;1.0243827087893456;1.021996650691224;1.0243828551268204;1.024382756573056;1.0283059857037087;1.0243828767787584
2020-09-19 09:15:00;1.03;1.0299834114805586;1.029985288204033;1.0300853788197413;1.0282386737435967;1.0300855259718666;1.0300854268694601;1.0353710751130505;1.0300855477443396
2020-09-19 09:30:00;1.03;1.0300270336041923;1.0300289104071496;1.031062986243167;1.0290525775056505;1.0310631335349478;1.0310630343384881;1.0373089886909985;1.031063155328084
2020-09-19 09:45:00;1.03;1.0297006034783047;1.029702479686477;1.0239328487408026;1.021173485131583;1.0239329950140126;1.0239328965035293;1.0286866760453341;1.0239330166564424
2020-09-19 10:00:00;1.03;1.0293885043499673;1.0293903799894664;1.017202040966632;1.0142844928408454;1.0172021862783174;1.0172020884153907;1.0189951293164035;1.0172022077784808
2020-09-19 10:15:00;1.03;1.0297237604700893;1.029725636720456;1.0243915626505558;1.02253729627441;1.024391708989295;1.024391610434679;1.0268116435909829;1.02439173064142
2020-09-19 10:30:00;1.03;1.0297724336396001;1.0297743099786534;1.025496722400345;1.022819759792321;1.0254968688969615;1.02549677023602;1.0308096445786703;1.0254968905724458
2020-09-19 10:45:00;1.03;1.0301236902026496;1.0301255671817242;1.0332074238727555;1.0313023188894315;1.0332075714708784;1.0332074720681068;1.0402432552217227;1.033207593309341
2020-09-19 11:00:00;1.03;1.03012301682217;1.030124893800018;1.0333838648838125;1.0297214087976423;1.0333840125071407;1.0333839130873939;1.0454957907751454;1.0333840343493326
2020-09-19 11:15:00;1.03;1.0299451325667748;1.0299470092205014;1.0294687445718849;1.025284755548898;1.0294688916359216;1.0294687925928405;1.041072799108422;1.0294689133953616
2020-09-19 11:30:00;1.03;1.0300478258311963;1.0300497026720394;1.0315844198275002;1.0288821715721015;1.0315845671937705;1.0315844679471446;1.0400575609115272;1.031584588997928
2020-09-19 11:45:00;1.03;1.0295700833667019;1.029571959337055;1.021271424808675;1.0164888514205723;1.021271570701689;1.0212714724472551;1.030415883674223;1.0212715922878655
2020-09-19 12:00:00;1.03;1.0294170324743872;1.0294189081658673;1.0179175362426087;1.013446811066;1.0179176816565056;1.017917583724743;1.024477646856384;1.0179177031717925
2020-09-19 12:15:00;1.03;1.02966871045192;1.02967058660198;1.0232446084188755;1.0203841254597354;1.0232447545937675;1.0232446561494979;1.0279363751949822;1.0232447762216503
2020-09-19 12:30:00;1.03;1.029680861864454;1.029682738036655;1.0235736347194535;1.019899632291801;1.0235737809413485;1.0235736824654238;1.0307396545739205;1.0235738025761858
2020-09-19 12:45:00;1.03;1.0296049819487627;1.0296068579827036;1.021930391396272;1.0181219080416883;1.0219305373834224;1.021930439065591;1.028644960029511;1.0219305589835272
2020-09-19 13:00:00;1.03;1.0300218466582487;1.0300237234517553;1.0309764062920135;1.028598592021412;1.030976553571426;1.0309764543832958;1.0382205549994328;1.0309765753627322
2020-09-19 13:15:00;1.03;1.0299611099731634;1.0299629866560023;1.0296723978934734;1.026790799382366;1.0296725449866029;1.0296724459239284;1.0376838712111238;1.0296725667503468
2020-09-19 13:30:00;1.03;1.0296295756459866;1.02963145172474;1.0225116535494323;1.018248461053207;1.0225117996196185;1.0225117012458649;1.0308109587643328;1.022511821232009
2020-09-19 13:45:00;1.03;1.029636943075209;1.0296388191673864;1.022590716895348;1.0192039647413536;1.0225908629768288;1.0225907645954688;1.0284436563860606;1.0225908845908906
2020-09-19 14:00:00;1.03;1.0298669645056457;1.0298688410169428;1.0275224160163192;1.0256223078762237;1.0275225628023148;1.0275224639464855;1.0316595513767741;1.0275225845206155
2020-09-19 14:15:00;1.03;1.029737092905667;1.0297389691803267;1.024726404747383;1.022010227220381;1.0247265511339558;1.0247264525471256;1.0297600108086253;1.024726572793159
2020-09-19 14:30:00;1.03;1.0298184867231006;1.0298203631460674;1.0264777066095472;1.024239461596017;1.026477853246301;1.0264777544909818;1.0310438901781835;1.02647787494252
2020-09-19 14:45:00;1.03;1.0300821474279616;1.0300840243313416;1.032253091313469;1.03076199102134;1.0322532387752617;1.0322531394643042;1.0376303814040329;1.0322532605935526
2020-09-19 15:00:00;1.03;1.0300893224438683;1.0300911993603223;1.0324310331134217;1.0306589705779117;1.0324311806006339;1.0324310812725568;1.0386954024568011;1.032431202422686
2020-09-19 15:15:00;1.03;1.0300576102527024;1.0300594871113737;1.0317103629180746;1.0301801283716354;1.031710510302336;1.0317104110435937;1.0369231905717147;1.0317105321091553
2020-09-19 15:30:00;1.03;1.0299968102799706;1.029998687027859;1.030390751849334;1.0284087374037183;1.0303908990450832;1.0303907999132975;1.0362151043434435;1.0303909208240112
2020-09-19 15:45:00;1.03;1.02991766218334;1.029919538787013;1.028680874643553;1.0261386748081056;1.0286810215950388;1.0286809226277571;1.0352264751921612;1.0286810433378253
2020-09-19 16:00:00;1.03;1.029806185832115;1.0298080622326682;1.0262257379316508;1.0237046865341095;1.0262258845324101;1.0262257858013317;1.031466135729154;1.0262259062233035
2020-09-19 16:15:00;1.03;1.03007283223538;1.0300747091217872;1.032024287744655;1.030953404028854;1.0320244351737617;1.0320243358848173;1.0360940046526883;1.0320244569872163
2020-09-19 16:30:00;1.03;1.03063853837592;1.0306404162930956;1.0447167653135152;1.0448295139515202;1.0447169145557973;1.0447168140457355;1.0518781908185293;1.0447169366375275
2020-09-19 16:45:00;1.03;1.030639274633929;1.030641152552446;1.0452324384289724;1.0415671845935484;1.0452325877449202;1.045232487185246;1.0633792219982177;1.0452326098375497
2020-09-19 17:00:00;1.03;1.0301423988344631;1.0301442758476267;1.0342825266086288;1.0281449533475961;1.0342826743603348;1.0342825748541296;1.053881469016836;1.0342826962215215
2020-09-19 17:15:00;1.03;1.029908348511514;1.0299102250982164;1.0286347039043204;1.0245598592475968;1.028634850849211;1.028634751886371;1.0395055591847138;1.0286348725910217
2020-09-19 17:30:00;1.03;1.0301689320167835;1.030170809078293;1.034219655207056;1.03231302745479;1.0342198029497809;1.0342197034496243;1.041773765637623;1.0342198248096384
2020-09-19 17:45:00;1.03;1.0303175365057866;1.0303194138380671;1.03753240608742;1.0359926646762527;1.0375325543033853;1.037532454484516;1.0457285235496916;1.0375325762332632
2020-09-19 18:00:00;1.03;1.0299789103149748;1.0299807870302475;1.0301222917380144;1.0267241058489123;1.0301224388954133;1.0301223397894554;1.0398278610984653;1.0301224606686663
2020-09-19 18:15:00;1.03;1.0298868003384878;1.029888676885928;1.0280140027627187;1.025290689730977;1.0280141496189392;1.028014050715816;1.03473501428175;1.0280141713476305
2020-09-19 18:30:00;1.03;1.0299134943558534;1.0299153709519324;1.0285739586570422;1.0262297772422881;1.028574105593255;1.028574006636259;1.0345036916550636;1.0285741273337816
2020-09-19 18:45:00;1.03;1.0297224673305907;1.0297243435786012;1.024402055082694;1.0217638099164748;1.0244022014229321;1.0244021028673072;1.0290502410461135;1.0244022230752796
2020-09-19 19:00:00;1.03;1.029516578061492;1.0295184539343534;1.0199338928251735;1.017428085524957;1.0199340385271158;1.0199339404013634;1.021942838026457;1.0199340600850213
2020-09-19 19:15:00;1.03;1.0294511981539842;1.0294530739077175;1.018525633783201;1.0161573873003125;1.0185257792839673;1.0185256812937005;1.0194316370122636;1.018525800812107
2020-09-19 19:30:00;1.03;1.0296732727096374;1.0296751488680107;1.0232831307117953;1.021976585755531;1.0232832768921907;1.023283178444215;1.0235892158126416;1.0232832985208873
2020-09-19 19:45:00;1.03;1.0294451124424213;1.0294469881850656;1.018388906311489;1.0163089649033217;1.0183890517927225;1.0183889538156103;1.0184085783062364;1.0183890733179732
2020-09-19 20:00:00;1.03;1.0295190633537321;1.029520939231122;1.0199668843748884;1.0182895116404898;1.0199670300815435;1.0199669319526172;1.019644494712324;1.0199670516401464
2020-09-19 20:15:00;1.03;1.0296290388368496;1.0296309149146248;1.0223286117612504;1.0209648712579873;1.0223287578052884;1.0223286594491447;1.0223133205971076;1.02232877941381
2020-09-19 20:30:00;1.03;1.0296453030048722;1.0296471791122819;1.0226791516824938;1.0213493426958167;1.022679297776608;1.0226791993867397;1.022745241813832;1.0226793193925385
2020-09-19 20:45:00;1.03;1.0296690594293256;1.0296709355800218;1.0231912145019284;1.021952941263092;1.023191360669193;1.02319126223006;1.0232572717780224;1.0231913822959469
2020-09-19 21:00:00;1.03;1.0295017465554699;1.0295036224013072;1.0195983223098863;1.0177179547113613;1.0195984679638905;1.019598369870423;1.019664610813665;1.019598489514703
2020-09-19 21:15:00;1.03;1.0297003633497708;1.0297022395575057;1.0238659176874698;1.022878065963176;1.0238660639511183;1.0238659654470739;1.023564123929249;1.0238660855921338
2020-09-19 21:30:00;1.03;1.0297621189820916;1.029763995302351;1.0252025202216193;1.0244534968359584;1.0252026666762073;1.0252025680435708;1.0249011207570884;1.0252026883454737
2020-09-19 21:45:00;1.03;1.0297927036470291;1.0297945800230162;1.0258667350591177;1.0251068634577816;1.0258668816085919;1.0258667829120527;1.0259326212025561;1.0258669032918972
2020-09-19 22:00:00;1.03;1.0298038577620714;1.0298057341583828;1.0261089547190632;1.0253937672112363;1.0261091013031391;1.0261090025832968;1.026170963618383;1.0261091229915644
2020-09-19 22:15:00;1.03;1.029798140698888;1.0298000170847823;1.0259847909089856;1.0252460334945661;1.0259849374753238;1.025984838767427;1.0260506695214804;1.0259849591611245
2020-09-19 22:30:00;1.03;1.029786379962179;1.0297882563266438;1.0257294706863254;1.0249450500003676;1.0257296172161903;1.0257295185328574;1.0257953655873306;1.0257296388965946
2020-09-19 22:45:00;1.03;1.0297607941420337;1.029762670459879;1.025174567265817;1.02429091052803;1.025174713716412;1.0251746150864651;1.025240497595727;1.0251747353850873
2020-09-19 23:00:00;1.03;1.029784463221569;1.0297863395825415;1.0256876292303647;1.0249325415487893;1.0256877757542526;1.025687677074945;1.0256492050678283;1.0256877974337724
2020-09-19 23:15:00;1.03;1.0297732362244498;1.0297751125649657;1.0254435703110998;1.0247471781884603;1.025443716800123;1.0254436181442956;1.0251151712804771;1.0254437384744841
2020-09-19 23:30:00;1.03;1.0297987094475096;1.0298005858344401;1.0259971057021993;1.0252660028986726;1.0259972522702976;1.025997153561216;1.026047534487954;1.025997273956359
2020-09-19 23:45:00;1.03;1.0298158772682544;1.029817753686466;1.0263701475005722;1.0257003137121747;1.0263702941219608;1.0263701953769897;1.0264360015440992;1.0263703158159072
2020-09-20 00:00:00;1.03;1.029806889796699;1.029808766198535;1.02617483396105;1.0254700664673813;1.026174980554537;1.0261748818283563;1.0262407004547607;1.0261750022443543
2020-09-20 00:15:00;1.03;1.0298219345009263;1.029823810930175;1.0265018348510044;1.0258555552630158;1.0265019814912049;1.0265018827335641;1.0265676805028545;1.0265020031879344
2020-09-20 00:30:00;1.03;1.0297610738514358;1.0297629501697907;1.0251800256721428;1.0243901276831744;1.0251801721235174;1.0251800734930452;1.0249830477631299;1.0251801937923082
2020-09-20 00:45:00;1.03;1.0297995507402449;1.0298014271287077;1.0260147906994859;1.025419117478854;1.0260149372701106;1.0260148385593273;1.025690440017677;1.0260149589565453
2020-09-20 01:00:00;1.03;1.0298269942149179;1.0298288706533856;1.0266116258358957;1.0260326684186154;1.0266117724917811;1.026611673723577;1.0265423501660706;1.026611794190831
2020-09-20 01:15:00;1.03;1.0298197867482244;1.0298216631735595;1.026455136712366;1.0258005044221987;1.0264552833458955;1.0264551845927476;1.026520985339772;1.026455305041638
2020-09-20 01:30:00;1.03;1.0298037862201779;1.0298056626163585;1.0261074096142528;1.025390582895421;1.0261075561981083;1.0261074574784148;1.0261732804070063;1.026107577886501
2020-09-20 01:45:00;1.03;1.0298190472430402;1.0298209236670277;1.0264390590495565;1.0257815510298542;1.0264392056807896;1.0264391069291883;1.0265049087014775;1.0264392273761922
2020-09-20 02:00:00;1.03;1.0298237649800608;1.0298256414126448;1.026541638820817;1.0259024788557172;1.026541785466704;1.0265416867052335;1.0266074819366147;1.0265418071642747
2020-09-20 02:15:00;1.03;1.0297899839292626;1.0297918603002938;1.0258076941223024;1.0250372632586144;1.0258078406633424;1.0258077419724831;1.0258735840320703;1.0258078623453994
2020-09-20 02:30:00;1.03;1.0297686203255259;1.029770496657631;1.0253436018857591;1.0245911295413495;1.0253437483605015;1.0253436497142918;1.0251234548057304;1.0253437700327495
